"uri","term","context","suggestion","source","disambiguation"
"http://data.europa.eu/c4p/data/t_30_nl","Diaspora","‘Diaspora’ verwijst etymologisch naar een grootschalige verspreiding van een volk over verschillende delen van de wereld. De Joodse diaspora die begon met de ondergang van het koninkrijk Juda was eeuwenlang de enige connotatie van het woord. Niet iedereen is gelukkig met deze term, omdat het mensen blijft linken aan hun land van herkomst. Bovendien suggereert een uitdrukking als ‘de Afrikaanse diaspora in België’ verkeerdelijk dat dit een homogene groep is: Afrika omvat een veelvoud aan culturen en niet iedereen met een vergelijkbare herkomst beleeft hun etniciteit op dezelfde manier.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","11.11.11 et al., “Woordenlijst Met Termen Over Dekolonisatie,” 2021, accessed April 2, 2024, https://11.be/sites/default/files/2021-06/210628-Lexicon-Inspiratiegids.pdf.","0"
"http://data.europa.eu/c4p/data/t_36_nl","Eskimo","De term ‘Eskimo’ (Esquimaux) verwijst naar mensen in de (sub-)Arctische regio’s in Noord-Amerika, Groenland en Noordoost-Siberië. De term is nooit algemeen gebruikt door leden van de gemeenschap om zichzelf te beschrijven, omdat ze hun eigen termen hanteren. Men is het niet eens over de taalkundige oorsprong van het woord. Vandaag de dag wordt de term beter aanvaard in Alaska dan in Canada en Groenland, waar ‘Eskimo’ een pejoratieve betekenis heeft. De term komt nog zelden voor in officiëel gebruik.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Tropen Museum et al., eds., “Woorden doen ertoe: Een Incomplete Gids voor woordkeuze binnen de culturele sector,” 2018, 105. https://www.materialculture.nl/sites/default/files/2018-09/WordsMatter_DEF_Totale_PDF_NL.pdf.","0"
"http://data.europa.eu/c4p/data/t_36_nl","Eskimo","De term ‘Eskimo’ (Esquimaux) verwijst naar mensen in de (sub-)Arctische regio’s in Noord-Amerika, Groenland en Noordoost-Siberië. De term is nooit algemeen gebruikt door leden van de gemeenschap om zichzelf te beschrijven, omdat ze hun eigen termen hanteren. Men is het niet eens over de taalkundige oorsprong van het woord. Vandaag de dag wordt de term beter aanvaard in Alaska dan in Canada en Groenland, waar ‘Eskimo’ een pejoratieve betekenis heeft. De term komt nog zelden voor in officiëel gebruik.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/105_nl.","0"
"http://data.europa.eu/c4p/data/t_46_nl","Gebrekkige","Deze term kan worden gebruikt als het gaat om een bijvoeglijk naamwoord; het gebruik als zelfstandig naamwoord dat verwijst naar mensen wordt afgeraden. Zelfstandige naamwoorden als mindervalide, andersvalide en gehandicapte worden als kwetsend ervaren omdat ze de persoon tot hen beperking reduceren. In plaats hiervan kunnen we spreken van een persoon met een (fysieke, mentale, visuele, auditieve) handicap of beperking. ","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","“Gevoelig Lexicon,” De Standaard, n.d., accessed April 2, 2024, https://www.standaard.be/gevoelig-lexicon.","1"
"http://data.europa.eu/c4p/data/t_56_nl","Homo","‘Homoseksueel’ is een medische en juridische term waarmee verwezen wordt naar niet-heteroseksuele seksualiteit. De term als zodanig werd halverwege de 19de eeuw uitgevonden als een abnormale identiteitscategorie om mensen te onderscheiden die seksuele handelingen verrichtten met iemand van hetzelfde geslacht. Homoseksualiteit is, en wordt nog steeds op verschillende plaatsen in de wereld beschouwd als zondig, crimineel of een geestesziekte. De term wordt soms geringschattend of als scheldwoord gebruikt, en dan vooral in de afkorting ‘homo'.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Tropen Museum et al., eds., “Woorden doen ertoe: Een Incomplete Gids voor woordkeuze binnen de culturele sector,” 2018, 113. https://www.materialculture.nl/sites/default/files/2018-09/WordsMatter_DEF_Totale_PDF_NL.pdf.","0"
"http://data.europa.eu/c4p/data/t_82_nl","Lappen","Het woord ‘Lappen’ ​​wordt soms als verzamelnaam gebruikt voor het van oorsprong nomadische volk dat woont in een gebied in het huidige Noorwegen, Zweden, Finland en Rusland. De benaming ‘Lappen’ ​​​​​heeft voor de inheemse bewoners een negatieve connotatie, omdat ze die naam niet zelf hebben gekozen.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","“Woordenlijst Inclusief Taalgebruik,” vrt Diversiteit & Inclusie, n.d., accessed April 2, 2024, https://diversewoordenlijstvrt.wordpress.com/2024/03/28/lap/..","1"
"http://data.europa.eu/c4p/data/t_91_nl","Metis","Er bestaan verschillende termen voor mensen van gemengde afkomst, maar rond elke term leven gevoeligheden. Metis is wellicht de meest neutrale term voor mensen van gemengde etnische afkomst (waarbij één van de ouders wit is en de ander zwart of zelf metis). In de Belgische context wordt deze term omarmd door een bijzondere groep van mensen die tijdens of na de kolonisatie geboren werden uit een Congolese moeder (of vader) en een Belgische vader (of moeder), en bij de onafhankelijkheid uit Congo werden weggehaald en naar België gebracht.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","11.11.11 et al., “Woordenlijst Met Termen Over Dekolonisatie,” 2021, accessed April 2, 2024, https://11.be/sites/default/files/2021-06/210628-Lexicon-Inspiratiegids.pdf.","0"
"http://data.europa.eu/c4p/data/t_125_nl","Queer","Vooral sinds de jaren 1980 heeft ‘queer’ gediend als een overkoepelende term voor seksuele interesses en identiteiten die de sociale normen voor seksueel gedrag uitdagen. De term is niet alleen een afkorting voor ‘LGBT’, maar ook het volledige scala aan menselijke seksualiteit, bijvoorbeeld mensen met seksuele fetisjen of diegenen die polyamorie beoefenen. ‘Queer’ is teruggeclaimd als een politieke en seksuele identiteit waar men trots op kan zijn, waarbij men bewust afstand neemt van eerdere etymologische betekenissen als vreemd, dwars of nieuwsgierig. De term wordt daarnaast echter nog steeds negatief gebruikt.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Tropen Museum et al., eds., “Woorden doen ertoe: Een Incomplete Gids voor woordkeuze binnen de culturele sector,” 2018, 139. https://www.materialculture.nl/sites/default/files/2018-09/WordsMatter_DEF_Totale_PDF_NL.pdf.","0"
"http://data.europa.eu/c4p/data/t_125_nl","Queer","Vooral sinds de jaren 1980 heeft ‘queer’ gediend als een overkoepelende term voor seksuele interesses en identiteiten die de sociale normen voor seksueel gedrag uitdagen. De term is niet alleen een afkorting voor ‘LGBT’, maar ook het volledige scala aan menselijke seksualiteit, bijvoorbeeld mensen met seksuele fetisjen of diegenen die polyamorie beoefenen. ‘Queer’ is teruggeclaimd als een politieke en seksuele identiteit waar men trots op kan zijn, waarbij men bewust afstand neemt van eerdere etymologische betekenissen als vreemd, dwars of nieuwsgierig. De term wordt daarnaast echter nog steeds negatief gebruikt.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/139_nl.","0"
"http://data.europa.eu/c4p/data/t_1_nl","Aboriginal","De term ‘Aboriginal' komt van de Latijnse woorden ab en origine (‘van het begin’). ‘Aboriginal' wordt vaak gebruikt om naar de oorspronkelijke bewoners van een plek te omschrijven. ‘Aboriginal’ houdt onvoldoende rekening met de complexiteit en diversiteit van inheemse volken. Veel inheemse volken in beide landen willen geen ‘Aboriginal’ genoemd worden en geven de voorkeur aan andere termen die hun identiteit kenmerken, zoals taal, land en clanrelaties.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Tropen Museum et al., eds., “Woorden doen ertoe: Een Incomplete Gids voor woordkeuze binnen de culturele sector,” 2018, 95. https://www.materialculture.nl/sites/default/files/2018-09/WordsMatter_DEF_Totale_PDF_NL.pdf.","0"
"http://data.europa.eu/c4p/data/t_1_nl","Aboriginal","De term ‘Aboriginal' komt van de Latijnse woorden ab en origine (‘van het begin’). ‘Aboriginal' wordt vaak gebruikt om naar de oorspronkelijke bewoners van een plek te omschrijven. ‘Aboriginal’ houdt onvoldoende rekening met de complexiteit en diversiteit van inheemse volken. Veel inheemse volken in beide landen willen geen ‘Aboriginal’ genoemd worden en geven de voorkeur aan andere termen die hun identiteit kenmerken, zoals taal, land en clanrelaties.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/94_nl.","0"
"http://data.europa.eu/c4p/data/t_52_nl","Handicap","‘Handicap’ is een parapluterm om verschillende vormen van geestelijke of lichamelijke beperkingen te beschrijven. In de afgelopen jaren is de term vooral in West-Europa en de Verenigde Staten steeds meer vervangen door ‘beperking’. Aan het begin van de 20ste eeuw werd de term gebruikt om iemands onvermogen om ‘normaal’ te functioneren aan te duiden. Vanaf de jaren 1970 werden dit concept en gerelateerde woorden steeds meer bekritiseerd. Activisten stelden dat een beperking geen individueel probleem is dat moet worden verholpen, maar dat de samenleving het leven met een beperking problematiseert.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Tropen Museum et al., eds., “Woorden doen ertoe: Een Incomplete Gids voor woordkeuze binnen de culturele sector,” 2018, 111. https://www.materialculture.nl/sites/default/files/2018-09/WordsMatter_DEF_Totale_PDF_NL.pdf.","0"
"http://data.europa.eu/c4p/data/t_52_nl","Handicap","‘Handicap’ is een parapluterm om verschillende vormen van geestelijke of lichamelijke beperkingen te beschrijven. In de afgelopen jaren is de term vooral in West-Europa en de Verenigde Staten steeds meer vervangen door ‘beperking’. Aan het begin van de 20ste eeuw werd de term gebruikt om iemands onvermogen om ‘normaal’ te functioneren aan te duiden. Vanaf de jaren 1970 werden dit concept en gerelateerde woorden steeds meer bekritiseerd. Activisten stelden dat een beperking geen individueel probleem is dat moet worden verholpen, maar dat de samenleving het leven met een beperking problematiseert.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/111_nl.","0"
"http://data.europa.eu/c4p/data/t_63_nl","Indiaan","Toen Christopher Columbus in de 15de eeuw aankwam in Amerika, noemde hij de inwoners ‘Índios’ omdat hij dacht India te hebben bereikt. De onjuiste benaming ‘indiaan’ werd al gauw algemeen gebruikt voor inheemse volken van Noord-Amerika . Er bestaat geen consensus over het gebruik van de term. In de Verenigde Staten kent kent ‘American Indian’ een geschiedenis van verdeeldheid, maar individuen en gemeenschappen gebruiken hem soms als een vorm van zelfidentificatie.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Tropen Museum et al., eds., “Woorden doen ertoe: Een Incomplete Gids voor woordkeuze binnen de culturele sector,” 2018, 116. https://www.materialculture.nl/sites/default/files/2018-09/WordsMatter_DEF_Totale_PDF_NL.pdf.","0"
"http://data.europa.eu/c4p/data/t_63_nl","Indiaan","Toen Christopher Columbus in de 15de eeuw aankwam in Amerika, noemde hij de inwoners ‘Índios’ omdat hij dacht India te hebben bereikt. De onjuiste benaming ‘indiaan’ werd al gauw algemeen gebruikt voor inheemse volken van Noord-Amerika . Er bestaat geen consensus over het gebruik van de term. In de Verenigde Staten kent kent ‘American Indian’ een geschiedenis van verdeeldheid, maar individuen en gemeenschappen gebruiken hem soms als een vorm van zelfidentificatie.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/116_nl.","0"
"http://data.europa.eu/c4p/data/t_89_nl","Medicijnman","Deze term wordt gebruikt voor de traditionele of spirituele healers onder inheemse volken over de hele wereld. Deze personen zijn deskundig op het gebied van natuurlijke middelen en hun helende krachten. Traditionele healers zijn zeer gerespecteerde leden in hun gemeenschap. Zij worden geraadpleegd wanneer individuen fysiek of mentaal ziek zijn, maar ook om sociale, culturele of milieukwesties te genezen. In de populaire cultuur wordt de medicijnman echter vaak op sensationele en erotiserende manier weergegeven. In de afgelopen decennia zijn velen de term als pejoratief gaan beschouwen.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Tropen Museum et al., eds., “Woorden doen ertoe: Een Incomplete Gids voor woordkeuze binnen de culturele sector,” 2018, 128. https://www.materialculture.nl/sites/default/files/2018-09/WordsMatter_DEF_Totale_PDF_NL.pdf.","0"
"http://data.europa.eu/c4p/data/t_89_nl","Medicijnman","Deze term wordt gebruikt voor de traditionele of spirituele healers onder inheemse volken over de hele wereld. Deze personen zijn deskundig op het gebied van natuurlijke middelen en hun helende krachten. Traditionele healers zijn zeer gerespecteerde leden in hun gemeenschap. Zij worden geraadpleegd wanneer individuen fysiek of mentaal ziek zijn, maar ook om sociale, culturele of milieukwesties te genezen. In de populaire cultuur wordt de medicijnman echter vaak op sensationele en erotiserende manier weergegeven. In de afgelopen decennia zijn velen de term als pejoratief gaan beschouwen.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/128_nl.","0"
"http://data.europa.eu/c4p/data/t_9_nl","Autist","Het zelfstandig naamwoord ‘autist’ kan als kwetsend ervaren worden omdat het een persoon reduceren tot hen autisme. In plaats van deze term wordt er nu gesproken van een ‘persoon met autisme’.","Gebruik terminologie die deze community zelf gebruikt en respectvol vindt.","“Gevoelig Lexicon,” De Standaard, n.d., accessed April 2, 2024, https://www.standaard.be/gevoelig-lexicon.","0"
"http://data.europa.eu/c4p/data/t_105_nl","Oerwoud","De Europese belangstelling voor oerwouden is relatief recent. Pas aan het begin van de negentiende eeuw begonnen Europeanen ongerepte wouden specifieke namen als ‘rimboe’ en ‘oerwoud’ te geven. Het woord ‘oerwoud’ is een leenvertaling van het Duitse ‘Urwald’ en verwijst naar de grote ouderdom van ongerepte inheemse wouden. Aan het begin van de negentiende eeuw begonnen Nederlanders de Indonesische natuurlandschappen te benoemen met het van oorsprong Maleise woord ‘rimboe’. Exotiserende woorden als oerwoud en rimboe werden en worden ook overdrachtelijk gebruikt om chaos, wanorde en primitiviteit te suggereren. Ze worden ook in racistische zin aangewend.","De term kan gebruikt worden in een beschrijvende of historische context. Gebruik in dat geval aanhalingstekens.","Nicoline Van Der Sijs & Hans Beelen, “Jungle, Rimboe, Oerwoud,” Onze Taal 5 (2019): 29, https://pure.knaw.nl/ws/portalfiles/portal/10560231/2019_Beelen_Sijs_Jungle_rimboe_oerwoud_Onze_Taal_5.pdf.","0"
"http://data.europa.eu/c4p/data/t_10_nl","Baboe","‘Baboe’ is een term die vaak voorkomt in beschrijvingen van schilderijen en foto’s: een persoon die in andermans huishouden werkzaam is om taken te verrichten zoals koken en schoonmaken, of ter assistentie. De term veronderstelt op zich geen uitbuiting hoewel zij een hiërarchische relatie op basis van klasse en macht beschrijven die soms gekenmerkt wordt door uitbuiting. De complexe relaties die bedienden kunnen hebben met hun meesters maken het niet makkelijk om een oordeel te vellen over de rol van de bediende of de omstandigheden waaronder deze leefde.","De term kan gebruikt worden in een beschrijvende of historische context. Gebruik in dat geval aanhalingstekens.","Tropen Museum et al., eds., “Woorden doen ertoe: Een Incomplete Gids voor woordkeuze binnen de culturele sector,” 2018, 98. https://www.materialculture.nl/sites/default/files/2018-09/WordsMatter_DEF_Totale_PDF_NL.pdf.","0"
"http://data.europa.eu/c4p/data/t_10_nl","Baboe","‘Baboe’ is een term die vaak voorkomt in beschrijvingen van schilderijen en foto’s: een persoon die in andermans huishouden werkzaam is om taken te verrichten zoals koken en schoonmaken, of ter assistentie. De term veronderstelt op zich geen uitbuiting hoewel zij een hiërarchische relatie op basis van klasse en macht beschrijven die soms gekenmerkt wordt door uitbuiting. De complexe relaties die bedienden kunnen hebben met hun meesters maken het niet makkelijk om een oordeel te vellen over de rol van de bediende of de omstandigheden waaronder deze leefde.","De term kan gebruikt worden in een beschrijvende of historische context. Gebruik in dat geval aanhalingstekens.","Andrei Nesterov, Laura Hollink, Marieke van Erp, and Jacco van Ossenbruggen. (2023). cultural-ai/wordsmatter: Words Matter: a knowledge graph of contentious terms (v1.0.2) [Data set]. European Semantic Web Conference (ESWC), Hersonissos, Greece. Zenodo. https://doi.org/10.5281/zenodo.7713157 ; https://w3id.org/culco/wordsmatter/98_nl.","0"
"http://data.europa.eu/c4p/data/t_111_nl","Opvoeding","Het concept van ‘opvoeding’ verwijst naar de ethische uitgangspunten van de kolonisatie. Het stelt de superioriteit van de [Europese] beschaving over alle andere beschavingen voorop en wijst de [Europeanen] de taak, of veeleer de ‘missie’, toe om die ondergeschikte beschavingen op te tillen tot het niveau van de [Europese] beschaving. Dat discours wordt gevoed door raciale vooroordelen en tegenstellingen als ‘zwart’ en ‘wit’, ‘wild’ of ‘barbaars’ en ‘beschaafd’ duiken op als middelen die de kolonisator gebruikt om de overheersing van de gekoloniseerden te rechtvaardigen.","De term kan gebruikt worden in een beschrijvende of historische context. Gebruik in dat geval aanhalingstekens.","11.11.11 et al., “Woordenlijst Met Termen Over Dekolonisatie,” 2021, accessed April 2, 2024, https://11.be/sites/default/files/2021-06/210628-Lexicon-Inspiratiegids.pdf.","1"
"http://data.europa.eu/c4p/data/t_112_nl","Oriëntaals","De term ‘Oriëntaals’ komt van het Latijnse woord ‘Oriënt’, het oosten. Oorspronkelijk werd het in Europa gebruikt om mensen of dingen uit Azië mee aan te duiden. De term kreeg steeds meer kritiek te verduren na de publicatie van Edward Saids baanbrekende werk “Oriëntalisme” in 1978. Dit werk bekritiseerde Euro-Amerikaanse representaties van het (Midden-)Oosten. De term wordt betwist vanwege de eurocentrische visie op Azië. Het draagt ook bij aan het romantiserende en stereotyperende beeld van Aziatische mensen als mysterieus, exotisch en buitenlands. De term wordt nog steeds veel gebruikt.","De term kan gebruikt worden in een beschrijvende of historische context. Gebruik in dat geval aanhalingstekens.","Tropen Museum et al., eds., “Woorden doen ertoe: Een Incomplete Gids voor woordkeuze binnen de culturele sector,” 2018, 135. https://www.materialculture.nl/sites/default/files/2018-09/WordsMatter_DEF_Totale_PDF_NL.pdf.","0"
